,,,,,,,,
,,,,,,,,
place,title,name,type,latitude,longitude,code,enclosed_by,date
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
person,firstname,surname,callname,prefix,suffix,title,gender,source,note,birthdate,birthplace,birthplaceid,birthsource,baptismdate,baptismplace,baptismplaceid,baptismsouce,deathdate,deathplace,deathplaceid,deathsource
[F7fa82d86-3871-4e7b]," [Pa559e6f5-66c0-43f4]"," [Pe35fc638-3d4e-4a67]",,,,"Viotti, Hélio A.",De acuerdo con fuentes primarias.
[F9621f07d-4e18-4bbd]," [P0e6b82e8-64eb-4ac8]"," [P65017981-ce64-45e2]",,,,Inventários e Testamentos,De acuerdo con fuentes primarias.
[F8429b731-0567-4860]," [Pa397734b-dc2a-42ed]"," [P65017981-ce64-45e2]",,,,Inventários e Testamentos,De acuerdo con fuentes primarias.
[F0f4a51c3-be76-493b]," [P10c033c0-a783-4566]"," [P455f9a56-4f07-4873]",,,,,No se encontraron fuentes primarias.
[F7fa82d86-3871-4e7b]," [Pa559e6f5-66c0-43f4]"," [Pa666565e-1022-4812]",,,,"Viotti, Hélio A.",De acuerdo con fuentes primarias.
[F4efae14f-9202-4f65]," [Pc32aea2f-5a35-464e]"," [P7be84eab-81b2-4edf]",,,,"Viotti, Hélio A.",De acuerdo con fuentes primarias.
[Fbe7abb27-93fd-4055]," [Pc32aea2f-5a35-464e]"," [P63f10249-cd92-4eea]",,,,Historia de la Familia,De acuerdo con fuentes primarias.
[Ffa770306-9db1-474f]," [Pa9dec09d-ae6c-435b]"," [Pd02a2863-ad14-425b]",,,,"Castro Coelho, H. V.",No se encontraron fuentes primarias.
[F4e407ee5-f23d-4729]," [Pa9dec09d-ae6c-435b]"," [Pcc1f0d0f-9f64-49e2]",,,,"Castro Coelho, H. V.",No se encontraron fuentes primarias.
[Fd0f4373f-961c-4780]," [P7c09fce0-4d93-466a]"," [Pc7442d8a-e853-4e3f]",,,,Paróquia Nossa Senhora de Nazaré,De acuerdo con fuentes primarias.
[Fd496d5b3-e611-444d]," [P58ca6af8-50d0-4561]"," [P9bdc91b9-0579-4630]",,,,"Xiong, V. C.",No se encontraron fuentes primarias.
[Fbf5bb9ca-b9b8-498d]," [P855d9bb4-6d31-4788]"," [P8573a7f5-72d6-4583]",,,,"Xiong, V. C.",No se encontraron fuentes primarias.
[Ff153b6ab-024b-4e16]," [P10a5ce41-1cba-4796]"," [P8dfaa18f-4251-45da]",,,,"Benn, J. A.",No se encontraron fuentes primarias.
[F3f8449b2-5498-4e11]," [P0d0c7d52-e67d-4e1b]"," [P0beeb712-a15e-4b5c]",,,,,No se encontraron fuentes primarias.
[F57c3d3fe-50a2-44bd]," [P90c89de9-a504-4528]"," [Pfe810c29-c9ad-4681]",,,,,No se encontraron fuentes primarias.
[F834cedb3-7a62-4632]," [P61312414-3632-4a70]"," [P2c821571-69da-4686]",,,,"McKnight, B.E. et al.",No se encontraron fuentes primarias.
[F854cef4d-dee8-48f9]," [P61312414-3632-4a70]"," [P7fd55d12-3a92-4ec2]",,,,"Mark, E.",No se encontraron fuentes primarias.
[Fe674f6c4-76e7-49de]," [P61312414-3632-4a70]"," [Pff76cad8-9368-4a23]",,,,"Wong, W. P.",No se encontraron fuentes primarias.
[F7a7b4ad6-4f73-480d]," [P19ba71c0-4cf2-4092]"," [Pefef5f13-894e-4642]",,,,"Mark, E.",No se encontraron fuentes primarias.
[Ff634376a-4d4e-428b]," [P92c8ee7a-557d-4dae]"," [Pdc581fdf-c4eb-4fee]",,,,"Chen, J.",No se encontraron fuentes primarias.
[Fff29d3eb-3575-4391]," [Pfe7d5336-603f-4712]"," [P2811cd6e-1a02-4c60]",,,,"Doran, R.",No se encontraron fuentes primarias.
[Fef90f085-60e9-4cf8]," [Pc78967c6-e769-4f22]"," [Pd81dddf0-9ee7-4c7d]",,,,"Sun, M.",No se encontraron fuentes primarias.
[F0ffce951-8ce8-48c4]," [P9fb9ee5f-0528-4ea4]"," [P6be0543e-778d-4866]",,,,"Yue, H.",No se encontraron fuentes primarias.
[Fa6524586-f15a-4e1f]," [P146b4540-3450-4452]"," [P83aa4e94-6a80-410e]",,,,,No se encontraron fuentes primarias.
[F0ccc7fd2-7eb7-47d5]," [P4e55f0a4-2a26-4605]"," [P4ff773db-b186-43ea]",,,,,No se encontraron fuentes primarias.
[F07bb0ef9-b1f7-4a8e]," [P15ecef31-c173-45af]"," [P7fb32396-406f-428d]",,,,,No se encontraron fuentes primarias.
[Feb92ae21-ec1e-46d5]," [P37954e2e-ba5b-43d3]"," [P2cfbb6d0-1f4e-4654]",,,,"McMahon, K.",No se encontraron fuentes primarias.
[F35f36ac6-69a1-4074]," [P37954e2e-ba5b-43d3]"," [Pfa66493f-f6c4-495f]",,,,,No se encontraron fuentes primarias.
[Fc1d6a960-5e81-42d1]," [P9afeaa60-8328-470a]"," [Pefb81ade-0d19-4ee8]",,,,,No se encontraron fuentes primarias.
[F89cf6e52-a4cd-4e12]," [P50449363-9f89-4d24]"," [Pa74327ac-500e-46c7]",,,,,No se encontraron fuentes primarias.
[F740401dc-0764-4f99]," [Pdf970eb5-76b2-4644]"," [Pc6f12b96-746a-4e24]",,,,,No se encontraron fuentes primarias.
[F37299efc-c838-4a84]," [Pe4bde887-2d9b-41cf]"," [Pe93fa99b-b5c0-4005]",,,,,No se encontraron fuentes primarias.
[Fa04ed11a-29af-4a02]," [P2d172ee1-e247-42ba]"," [P158520f1-0c16-407e]",,,,"Karetzky, P. E.",No se encontraron fuentes primarias.
[F02a411d8-58f4-49ad]," [P61312414-3632-4a70]"," [Pff76cad8-9368-4a23]",,,,"Wong, W. P.",No se encontraron fuentes primarias.
[F61dec433-f715-45d8]," [P2405ace1-a0d5-4807]"," [P09cf9563-4907-48ff]",,,,Hamidreza Qashqai,No se encontraron fuentes primarias.
[F55d63245-e4ab-41cc]," [Pf11d729b-2084-49e4]"," [P2a5e46c6-6a7a-48f9]",,,,Hamidreza Qashqai,No se encontraron fuentes primarias.
[Fc3fd7282-504f-4d9a]," [P25c3cacf-ae90-4a4a]"," [P4f941820-5d6e-4427]",,,,Hamidreza Qashqai,No se encontraron fuentes primarias.
[F98baaf7f-323a-464d]," [P5df0daa6-52f8-4795]"," [P1c710555-4e3b-4605]",,,,Hamidreza Qashqai,No se encontraron fuentes primarias.
[F8f440977-b271-4ce6]," [P5d0e50a6-c81b-472f]"," [P46df3040-8d24-45e4]",,,,"Hinz, W.",No se encontraron fuentes primarias.
[F57ad4b6a-1e90-41fd]," [P800a6054-ac9f-44ad]"," [P2f3dfae3-0699-4ecf]",,,,"Hinz, W.",No se encontraron fuentes primarias.
[F9829cec0-37d1-45f2]," [P181525b9-4fa5-4ef3]"," [P49ebc7ed-1f3b-49e6]",,,,"Herculano, Alexandre",De acuerdo con fuentes primarias.
[F8719b98c-72c4-45aa]," [P181525b9-4fa5-4ef3]"," [P04121b89-d05b-4573]",,,,"Herculano, Alexandre.",De acuerdo con fuentes primarias.
[F44ee6668-3327-4a5f]," [P181525b9-4fa5-4ef3]"," [P8da992de-1941-40a7]",922,,,Crônica de Sampiro,De acuerdo con fuentes primarias.
[Fd5c8521f-612d-4387]," [P181525b9-4fa5-4ef3]"," [Pe75502ae-d914-4499]",,,,"Lacarra, José M.",De acuerdo con fuentes primarias.
[F6e8eb9bf-ac46-42f5]," [P3c510ae4-d045-4f57]"," [Pf917bbed-7418-46d8]",,,,Medieval Lands,No se encontraron fuentes primarias.
[Fb43d9618-471f-4c02]," [P3c510ae4-d045-4f57]"," [P7a492e1e-3dc4-4cc6]",,,,"Lacarra, José M.",De acuerdo con fuentes primarias.
[F4168d204-1451-4f4b]," [P3c510ae4-d045-4f57]"," [P8b13ce67-cf44-4a85]",,,,"Herculano, Alexandre",No se encontraron fuentes primarias.
[F03421ff6-1a1a-427e]," [P3c510ae4-d045-4f57]"," [P9ee01ad2-4827-46aa]",,,,,No se encontraron fuentes primarias.
[F159b1317-cf5b-41a4]," [P72ca5af9-89ec-4425]"," [P4e722ebc-6a6f-422a]",,,,"Rei, António",No se encontraron fuentes primarias.
[F0b893c80-6cc5-4a68]," [P72ca5af9-89ec-4425]"," [Pa2bd38aa-bf3f-4ff7]",,,,Geneall,No se encontraron fuentes primarias.
[Fce4aee35-5a88-482e]," [P539e6b5a-55de-46e9]"," [P83fa8e52-5c2d-4882]",,,,"Flórez, Henriquez",De acuerdo con fuentes primarias.
[F8b44fdfe-9631-459e]," [P539e6b5a-55de-46e9]"," [P1892d678-57e9-49bc]",,,,Medieval Lands,No se encontraron fuentes primarias.
[Fc055478a-8cc7-4d09]," [P539e6b5a-55de-46e9]"," [Paa136df3-bf86-4f16]",,,,Medieval Lands,No se encontraron fuentes primarias.
[F73ae41c6-cf7e-471e]," [P5fcda57a-2d93-4054]"," [P13c43015-84de-45c4]",,,,"Garcia Alvarez, M. Rubén",No se encontraron fuentes primarias.
[Fc45b9d98-187f-4557]," [P5fcda57a-2d93-4054]"," [P1837d205-abfe-4037]",,,,"Lopez Ferreiro, Antonio",De acuerdo con fuentes primarias.
[F7a006921-2571-4e85]," [P5fcda57a-2d93-4054]"," [P3e43aaf0-f390-4a64]",,,,Medieval Lands,No se encontraron fuentes primarias.
[Fbc236211-06df-489f]," [P90abbba3-a609-47a0]"," [P0deddae1-aada-459c]",,,,"Lopez Ferreiro, Antonio",De acuerdo con fuentes primarias.
[F115be6a3-8cd1-44ed]," [P90abbba3-a609-47a0]"," [P67de8543-75ae-49d6]",,,,"Flórez, Henriquez",De acuerdo con fuentes primarias.
[F7ba09658-636c-4d0d]," [P90abbba3-a609-47a0]"," [P63dc4467-e5b6-43ef]",,,,,No se encontraron fuentes primarias.
[F239b1f1a-fca0-4aee]," [P19ca45ba-442d-4bc0]"," [Pb692c305-56c5-41dd]",,,,"Flórez, Henriquez",De acuerdo con fuentes primarias.
[F0d6aca4a-a5fc-4fe4]," [P19ca45ba-442d-4bc0]"," [P7009497b-b358-4f7d]",,,,"Flórez, Henriquez",De acuerdo con fuentes primarias.
[F77bd762e-138d-4968]," [P19ca45ba-442d-4bc0]"," [P680c754e-177a-4e50]",,,,"Lopez Ferreiro, Antonio",De acuerdo con fuentes primarias.
[F89df8e40-d70c-4976]," [P19ca45ba-442d-4bc0]"," [P869201d8-cb43-4f2e]",,,,,No se encontraron fuentes primarias.
[F3284d690-32d2-4263]," [P4a365625-add5-4701]"," [P0ae2ad61-8cc4-45e6]",,,,"Dulik, Matthew C. et al.",De acuerdo con fuentes primarias.
[F20a82df4-6873-4f65]," [P9ff20ce1-e21c-4bbd]"," [Pcbfe8256-3359-4488]",,,,"Dulik, Matthew C. et al.",De acuerdo con fuentes primarias.
[Ffad8e384-17a4-411d]," [P15b25270-b119-44ce]"," [Pbcde717d-e0dd-42c7]",,,,"Dulik, Matthew C. et al.",De acuerdo con fuentes primarias.
[F9d5a883e-b3a2-4ed3]," [P30fc41c2-f8f5-4287]"," [P7ad77d69-b2c9-47ca]",,,,"Jota, M. et al., pp. 8",De acuerdo con fuentes primarias.
[F0138d5df-823e-407f]," [P86429e53-425c-46c7]"," [P7db05ede-d21b-45af]",,,,"Dulik, Matthew C. et al.",De acuerdo con fuentes primarias.
[F85c8d015-8e32-48e8]," [P014c833f-d6e1-4b50]"," [P9ef25a2f-32a5-477e]",,,,"Waters, M. R., & Stafford, T. W., Jr.",De acuerdo con fuentes primarias.
[Fd09523ae-c4a1-4081]," [Pa4e22ab7-03b9-439d]"," [P5269a2c2-48ac-4add]",,,,"Meltzer, David J., et al.",No se encontraron fuentes primarias.
[Fb4d1eaa8-545c-4cf3]," [P015ec22b-f690-4362]"," [Pf74ffa73-cbea-4d86]",,,,"Dillehay, T. D. et al.",No se encontraron fuentes primarias.
[F1d786a40-70ba-474c]," [P793027e4-d062-4b26]"," [P275158c0-b824-4cea]",,,,"Waters, M. R. et al",No se encontraron fuentes primarias.
[F645897d9-7d32-477b]," [P405c1e41-7477-4b2d]"," [P54b7bf19-b01f-41c8]",,,,"Hutnick, Anastasia",No se encontraron fuentes primarias.
[F6ef4fae2-4c41-45a1]," [Pe71f0fe9-405f-4dbe]"," [P79498381-a356-44b0]",,,,,No se encontraron fuentes primarias.
[F6397701f-04da-4bd7]," [P62aa7397-ee86-4c42]"," [Pd176a696-3739-4e8a]",,,,,No se encontraron fuentes primarias.
[F53bb0bd2-a8ea-4c75]," [P19a6ba75-abd3-496a]"," [P6b712b3d-1b3b-4ecd]",,,,,No se encontraron fuentes primarias.
[F4fbe7e27-8d16-4ef6]," [P389d079d-ef8b-45e0]"," [Pf9a854c2-93d4-4bbb]",,,,,No se encontraron fuentes primarias.
[Fedb8b006-baa1-4db7]," [Paaec2bd2-6808-4153]"," [P73707b7d-45db-47c2]",,,,,No se encontraron fuentes primarias.
[F455a800a-9bc0-4d82]," [Pf0bee1f7-d493-49fc]"," [P39615aeb-8216-4531]",,,,"Viotti, Hélio A.",De acuerdo con fuentes primarias.
[F437dc8a0-b7b9-4ee3]," [Paf25d3a9-3c5c-4376]"," [P35c075e1-1ca4-4a1b]",,,,Inventários e Testamentos,De acuerdo con fuentes primarias.
[Fa64dd1be-b769-46d9]," [Pb689d239-6b7e-471f]"," [Pc36e6f6f-9e1f-4322]",,,,História da Família,De acuerdo con fuentes primarias.
[Fc893605b-f1fd-4c63]," [Pb8fb53a4-d56e-4f1c]"," [P450b9f70-8983-4ae3]",,,,História da Família,De acuerdo con fuentes primarias.
[F9af7c1bd-ce18-409d]," [P92d061f3-06d9-4d48]"," [P0f3c457d-0eb1-4f6d]",,,,Inventários e Testamentos,De acuerdo con fuentes primarias.
[Fef831702-c539-4f00]," [Pe31e14e8-9d8f-433d]"," [P9ac9d4f2-5148-4c5a]",,,,Inventários e Testamentos,De acuerdo con fuentes primarias.
[Fb71ac8d1-21dc-412e]," [P5f8d36d8-2837-493d]"," [P21629c69-0ac4-495f]",,,,Inventários e Testamentos,De acuerdo con fuentes primarias.
[F953e107a-29c5-43f5]," [P6b5d9281-28fa-4428]"," [Pb9474938-5c6e-4aab]",,,,,No se encontraron fuentes primarias.
[Fdde15a3a-6aa3-49c4]," [P244b4b23-aedd-4359]"," [Pbcb338cf-a370-48b6]",,,,"Silva Leme, Luiz G.",No se encontraron fuentes primarias.
[F7ff6c037-af3c-4a93]," [Pd32e4087-13a5-4785]"," [P60fdad3a-3c6f-4051]",,,,"Betanzos, Juan",No se encontraron fuentes primarias.
[F2503e806-7236-41c5]," [Pc550a177-ecab-4d47]"," [P55a3caae-a076-4305]",,,,"Betanzos, Juan",No se encontraron fuentes primarias.
[F0d255d55-ce09-4a76]," [Pce6adef3-f531-4b2b]"," [P99b809b2-f336-4c8b]",,,,"Poma de Ayala, Felipe Guaman",No se encontraron fuentes primarias.
[Fc9238948-c0d4-4c7e]," [P2e182641-6822-49c0]"," [P50af8bb0-d7d1-499d]",,,,"Poma de Ayala, Felipe Guaman",No se encontraron fuentes primarias.
[F9e6b430a-670f-4550]," [P096e8433-5ecd-4179]"," [P252e7516-114a-4874]",,,,"Barker, R.",No se encontraron fuentes primarias.
[Fed4b0ef2-35c9-4613]," [P096e8433-5ecd-4179]"," [P0aee4c0b-8a42-450c]",,,,"Barker, R.",No se encontraron fuentes primarias.
[Ff6918301-0891-445b]," [P096e8433-5ecd-4179]"," [P9c28b2f6-8726-4356]",,,,,No se encontraron fuentes primarias.
[Fa4e0fff7-5149-4e2c]," [P34b9c54f-b52d-48d4]"," [P8963c1b3-3cf4-4053]",,,,"Poma de Ayala, Felipe Guaman",No se encontraron fuentes primarias.
[F7aee4feb-30e8-45cb]," [P34b9c54f-b52d-48d4]"," [P8a33d673-441f-4abc]",,,,,No se encontraron fuentes primarias.
[F3d84e1b6-7dca-4146]," [P758716ba-e19c-4a1a]"," [P58bb27be-b5d2-49f7]",,,,"Poma de Ayala, Felipe Guaman",No se encontraron fuentes primarias.
[F13a80aef-52d7-41d0]," [Pbfdca88e-9c37-4aee]"," [P02eddaa0-f629-431a]",,,,"Poma de Ayala, Felipe Guaman",De acuerdo con fuentes primarias.
[Fec36bf2f-2b33-46a4]," [P61c327e2-8b3f-47fe]"," [P96238d4f-c326-4c4c]",,,,,No se encontraron fuentes primarias.
[Ff33c7e97-88f5-4bea]," [P1168afe6-3f90-43c3]"," [Pf89f9b79-65ea-4890]",,,,"Poma de Ayala, Felipe Guaman",De acuerdo con fuentes primarias.
[Ff33c7e97-88f5-4bea]," [P1168afe6-3f90-43c3]"," [Pf89f9b79-65ea-4890]",,,,"Poma de Ayala, Felipe Guaman",De acuerdo con fuentes primarias.
[Fd38df4f9-fed3-4c1f]," [P1dcf2851-3024-45af]"," [P7d054e20-f52f-4a92]",,,,"Barker, R.",No se encontraron fuentes primarias.
[F2b6393dd-fd03-4849]," [P7b5fbc03-7c31-46f6]"," [Pc3a2edb7-b421-4ffb]",,,,,No se encontraron fuentes primarias.
[F0724f39c-3729-4556]," [Pa49598b0-346b-44a3]"," [Pc55b1694-65a6-4276]",,,,"Poma de Ayala, Felipe Guaman",De acuerdo con fuentes primarias.
[F7f33b43b-7bf8-4339]," [Pf6634970-6a89-4539]"," [P823bf134-6eea-4ccc]",,,,"Poma de Ayala, Felipe Guaman",De acuerdo con fuentes primarias.
[Ff90a3d99-fcb2-4b93]," [Pf6634970-6a89-4539]"," [Pbcb9a71c-b8c3-4c8f]",,,,"Poma de Ayala, Felipe Guaman",De acuerdo con fuentes primarias.
[F819f428c-0bd9-4f47]," [P9e2e2931-1110-4945]"," [P280ae3d7-efe7-4318]",,,,"Poma de Ayala, Felipe Guaman",De acuerdo con fuentes primarias.
[F47502fac-cc61-4722]," [P50ba5cec-3c09-4789]"," [Pa57736e9-d6df-4d70]",,,,,No se encontraron fuentes primarias.
[Fed138035-35a6-4d23]," [P31af3f24-063d-4769]"," [P4e9f3943-810c-4b39]",,,,"Habu, J.",No se encontraron fuentes primarias.
[F532f7006-20ea-4822]," [P1f2de871-8859-4392]"," [Paf89eb61-4e26-412e]",,,,"Habu, J.",No se encontraron fuentes primarias.
[F9bae7264-757c-4861]," [P7399475e-f59e-4b54]"," [P7e747c20-7990-48b6]",,,,"Habu, J.",No se encontraron fuentes primarias.
[Fa38ce6a0-8f22-45ef]," [P5cd88236-3637-4510]"," [P0bcef77c-be05-4de6]",,,,"Habu, J.",No se encontraron fuentes primarias.
[F3b10d069-0bf4-4a88]," [P91af414c-04a2-4b57]"," [P832b4144-77d5-46a1]",,,,"Yamaguchi, B.",No se encontraron fuentes primarias.
[F893cba76-0f6b-41cc]," [P4a074516-938b-4629]"," [P093f191d-4be2-4775]",,,,"Yamaguchi, B.",No se encontraron fuentes primarias.
[F44dfba7d-d371-4211]," [Pd491cad7-214a-4c0c]"," [P3ea21df7-f7c0-4341]",,,,,No se encontraron fuentes primarias.
[F6253ddac-cff9-45ab]," [P7c09fce0-4d93-466a]"," [Pc7442d8a-e853-4e3f]",,,,Paróquia Nossa Senhora de Nazaré,De acuerdo con fuentes primarias.
[Fa4d1ebb8-5221-4af6]," [P4249dd37-afe0-441f]"," [P22e17233-7bad-4408]",,,,Lem Family Association,No se encontraron fuentes primarias.
[Fba26b6ce-c714-4a6e]," [Pd922e3f2-d380-41a1]"," [P99dac8cb-60a4-496c]",,,,"Gailliard, Jean-Jacques",No se encontraron fuentes primarias.
[F76c34a0e-502c-47e9]," [P6938a5f7-6c09-463a]"," [P4d364569-354c-4041]",,,,"Chancelaria Régia, Afonso V",De acuerdo con fuentes primarias.
[Fc92c2d5b-2702-4f6f]," [P6938a5f7-6c09-463a]"," [P571ffa6b-2828-42d8]",,,,"Gailliard, Jean-Jacques",No se encontraron fuentes primarias.
[F235bbf51-d00d-4180]," [Pe032fc86-3e28-4b9a]"," [Pd94733a3-c0f0-4e18]",,,,"Garnier, Philippe",No se encontraron fuentes primarias.
[F3ab51b5a-6fde-4e88]," [P8f277307-325b-4c85]"," [P5ab3a65c-6346-45a8]",,,,"Paes Leme, Margarida O. R.",No se encontraron fuentes primarias.
[Fb4686b7b-9c42-4c7b]," [P79f33b23-c8fa-4dc5]"," [P14523b2b-14ce-4b9e]",,,,,No se encontraron fuentes primarias.
[F0529f858-5b6a-4352]," [Pf0f2c7cb-390c-43f0]"," [P8b5d9721-d2cb-4d16]",,,,Inventários e Testamentos,De acuerdo con fuentes primarias.
[F34297950-1978-4514]," [Pf0f2c7cb-390c-43f0]"," [P8cee7b6f-ab8c-42d5]",,,,Inventários e Testamentos,De acuerdo con fuentes primarias.
[F7bb2c4d4-6d3c-468b]," [Pf0f2c7cb-390c-43f0]"," [P82c1f4d6-05a1-4e3a]",,,,Inventários e Testamentos,De acuerdo con fuentes primarias.
[F9dbebd4d-40f6-43b6]," [Pbdefcf40-953c-4d20]"," [P2e9d9ef0-195e-4d9e]",,,,"Viotti, Hélio A.",De acuerdo con fuentes primarias.
[F63d4e462-6c40-432e]," [P92d061f3-06d9-4d48]"," [P0f3c457d-0eb1-4f6d]",,,,Inventários e Testamentos,De acuerdo con fuentes primarias.
[F2b6dec55-2bfc-4de7]," [Pd9a97d77-f852-4fd4]"," [Pb7c92221-e2b9-465d]",,,,História da Família,De acuerdo con fuentes primarias.
[Fb9b2e132-82ed-4b31]," [P56609b4b-3f23-40b2]"," [Pf1a161ab-eaa9-41b7]",,,,Inventários e Testamentos,De acuerdo con fuentes primarias.
[F98e00af5-51ed-4369]," [Pb8fb53a4-d56e-4f1c]"," [P450b9f70-8983-4ae3]",,,,Inventários e Testamentos,De acuerdo con fuentes primarias.
[F1c3f6293-3b67-4111]," [P85507c9e-ace0-40f2]"," [Pd8eb6c39-f4b4-419e]",,,,"Torre do Tombo, Tribunal do Santo Ofício: Conselho Geral, Habilitações, Pedro, mç. 25, doc. 476",De acuerdo con fuentes primarias.
[Fa6b9afa3-3979-4c73]," [Pe12b3061-7218-4e12]"," [P20f5e280-0837-4b80]",,,,"Torre do Tombo, Tribunal do Santo Ofício: Conselho Geral, Habilitações, Pedro, mç. 25, doc. 476",De acuerdo con fuentes primarias.
[F4ad71327-6c36-47b1]," [Pf4ac373b-bda8-41cd]"," [P7941b2a2-7fa0-4567]",,,,"Torre do Tombo, Tribunal do Santo Ofício, Conselho Geral, Habilitações, Garcia, mç. 1, doc. 7",De acuerdo con fuentes primarias.
[F167c3256-1bb0-422d]," [P0dc52dde-6048-474a]"," [P44f8d3e0-c2e3-490f]",,,,"Torre do Tombo, Tribunal do Santo Ofício: Conselho Geral, Habilitações, Pedro, mç. 25, doc. 476",De acuerdo con fuentes primarias.
[F0dfc1daf-93f3-484d]," [Pd7a04572-30f5-4601]"," [P30d862da-759c-4fad]",,,,"Dijk-Coombes, Renate Marian van.",No se encontraron fuentes primarias.
[F5cf01b9c-7708-4040]," [Pbfe95ab8-ed86-44e8]"," [Pd1857dc6-26be-48a0]",,,,,No se encontraron fuentes primarias.
[F90856c5f-00d5-4635]," [P92698a35-31e0-49ca]"," [Pc13b7651-226b-42bb]",,,,,No se encontraron fuentes primarias.
[Fccd3ee66-6006-4414]," [P745f5c20-84a8-45dc]"," [Pb37282ba-ee55-4663]",,,,,No se encontraron fuentes primarias.
[F07ac630b-d165-4285]," [P75ddba37-459b-4902]"," [P1a33427d-c2ea-4cd9]",,,,,No se encontraron fuentes primarias.
[F937fbbc3-7f34-4832]," [P7db9e90b-a3a6-43d1]"," [Pe3fbcc88-9039-481a]",,,,,No se encontraron fuentes primarias.
[Fda0a3bc7-1b46-4a75]," [P7db9e90b-a3a6-43d1]"," [Pf57c8c29-096c-413e]",,,,,No se encontraron fuentes primarias.
[Fee97f1e1-5c2c-4601]," [Pd109c264-1a9a-4570]"," [P07af85ba-8639-4d66]",,,,,No se encontraron fuentes primarias.
[F5e456b19-ca86-4815]," [P174ec975-b120-4d75]"," [P0eb7b2c6-d2fa-4921]",,,,,No se encontraron fuentes primarias.
[F6effd1fd-60b9-446b]," [Pba211464-ac59-41ea]"," [Pe0cfd360-10e0-44f6]",,,,,No se encontraron fuentes primarias.
[F4d0c3a28-ad8b-42de]," [Pbf0d7d2b-ca01-45c2]"," [P92e7f846-383e-4bcc]",,,,,No se encontraron fuentes primarias.
[F44880436-92ec-42b2]," [P0f9cd4ee-b864-4870]"," [P813ed616-0f3b-4047]",,,,"Black, J.A. et al.",No se encontraron fuentes primarias.
[F5facaaf5-2e0f-43d1]," [Pe7c6b5bb-b573-4a13]"," [P2fd224f3-6d63-4159]",,,,,No se encontraron fuentes primarias.
[Fa3126e67-35c9-4806]," [P13869aa9-e328-4411]"," [P62278eb3-7d84-4fb1]",,,,,No se encontraron fuentes primarias.
[F6e771238-967a-4337]," [P7a41b1cb-6d41-4f6e]"," [P3e41e617-d232-4987]",,,,"Reade, J.",No se encontraron fuentes primarias.
[F5d808752-704e-47cf]," [P6ed2f961-4ef2-48b3]"," [P8ee34197-acfb-492a]",,,,Ancient UR,No se encontraron fuentes primarias.
[Fbabdd6d0-d6ea-4a7a]," [Pb1e8eb4d-05bc-40cf]"," [Paa73d28f-e97e-48d3]",,,,"Potts, D. T.",No se encontraron fuentes primarias.
[F887a296d-5a43-4947]," [P6cd2ae94-6c57-469f]"," [Pce158ba3-d5f6-4a98]",,,,,No se encontraron fuentes primarias.
[F831ecc0c-3114-4fc5]," [P1795e944-fb3a-46b7]"," [P3448ad2f-f273-4668]",,,,,No se encontraron fuentes primarias.
[F692e1083-5f33-45ce]," [P4e3faaab-1761-4d6e]"," [Pa7c71700-41c6-4a22]",,,,,No se encontraron fuentes primarias.
[Fda3995d4-12f3-4f29]," [Pdb2087bd-acfc-4ca8]"," [P779bd840-7c7c-4487]",,,,,No se encontraron fuentes primarias.
[F552b63e5-bfe7-4d00]," [P6dca8a89-1eac-47d2]"," [P8aaf1501-9bbe-4162]",,,,,No se encontraron fuentes primarias.
[F81c8dd53-e4f7-4c6a]," [Pb790586a-f995-49da]"," [Pe2f89d58-df8c-4dd8]",,,,Dom Alfonso III,De acuerdo con fuentes primarias.
[F9d54a285-84bb-42d1]," [P547673e8-6c58-44f4]"," [Pa0cff0d8-7e1b-4d0d]",,,,,No se encontraron fuentes primarias.
[F93ea0d21-061f-4fbd]," [P9caa2e55-dd47-4906]"," [Pc69f7c23-ff56-457f]",,,,,No se encontraron fuentes primarias.
[F237dc226-805f-478c]," [P88b48e88-e577-4755]"," [P63f2220e-5f04-4669]",,,,"Felgueiras, Gaio, Manuel J da C.",No se encontraron fuentes primarias.
,,,,
,,,,
family," child"," source"," note"," gender"
[F0a19b665-0f29-47ed]," [Pa158bdc5-2d0c-452c]","Hitchcock, Don",No se encontraron fuentes primarias.,
[F9fdad54b-0bac-4f89]," [P386661a0-63f2-46a8]","Hitchcock, Don",No se encontraron fuentes primarias.,
[Fd3d0e62b-63dd-42bf]," [P45653287-2524-4f37]","Hitchcock, Don",No se encontraron fuentes primarias.,
[Fdc137195-5913-4776]," [P25ca0559-8c83-4e3d]","Blaxland, Beth",No se encontraron fuentes primarias.,
[F65989e22-5233-477e]," [P9f28c6d7-a16d-4efb]","Dorey, Fran",No se encontraron fuentes primarias.,
[F3a6686af-e455-4b6c]," [Pbb00aeab-f56d-4008]","Dorey, Fran",No se encontraron fuentes primarias.,
[F081b539d-83ba-4bad]," [P6cb20142-3b79-4e2f]","Dorey, Fran",No se encontraron fuentes primarias.,
[F08b3f61b-0966-455d]," [Pbadaffab-804a-40ff]","Dorey, Fran",No se encontraron fuentes primarias.,
[F5217dbff-bcd8-407c]," [Pab7106da-c588-4e21]","Qin, P., & Stoneking, M.",No se encontraron fuentes primarias.,
[Fa9385557-f618-4fce]," [Pb86cf4e0-267e-45df]","Dorey, Fran",No se encontraron fuentes primarias.,
